date,district,upazila,lat,lon,temperature,rainfall,humidity,ndvi,soil_moisture,malaria_api,malaria_tpr,dengue_incidence,diarrhoea_incidence,hospital_admissions
2021-05-27,Barisal,Upazila_4,23.6632,89.2489,28.05,191.92,76.13,0.22,0.49,4,0.14603830392894543,5,12,6
2021-05-27,Barisal,Upazila_5,23.3597,89.9309,27.48,157.1,83.22,0.56,0.31,3,0.1400768525650776,3,7,3
2021-05-27,Barisal,Upazila_6,22.3537,89.1707,27.46,32.82,88.19,0.77,0.28,9,0.090073078598538,2,5,7
2021-05-27,Barisal,Upazila_7,22.8078,89.0451,27.65,40.85,80.55,0.59,0.18,9,0.018602162011292545,1,5,5
2021-05-27,Barisal,Upazila_8,23.5688,90.7691,28.08,137.16,77.86,0.48,0.38,1,0.03564114108427561,1,9,4
2021-05-27,Barisal,Upazila_9,22.1626,89.007,26.26,119.36,60.92,0.78,0.11,8,0.035852302278394,2,4,0
2021-05-27,Barisal,Upazila_10,23.7475,90.7234,27.42,105.33,79.38,0.89,0.24,11,0.09089231259748556,4,8,6
2021-06-03,Dhaka,Upazila_1,22.7136,90.8051,28.65,104.09,81.91,0.57,0.49,5,0.03910837695720837,1,11,3
2021-06-03,Dhaka,Upazila_2,22.564,89.6817,28.01,82.88,84.52,0.66,0.37,5,0.18223407838931838,4,11,3
2021-06-03,Dhaka,Upazila_3,22.927,89.1054,26.84,55.46,82.96,0.64,0.49,3,0.06032699461154903,2,7,4
2021-06-03,Dhaka,Upazila_4,23.2031,89.9395,25.8,95.95,67.21,0.35,0.45,5,0.1887004507039796,4,8,2
2021-06-03,Dhaka,Upazila_5,23.831,90.0944,28.0,168.48,70.31,0.33,0.1,1,0.0057327896163098975,3,7,3
2021-06-03,Dhaka,Upazila_6,23.1056,89.4794,29.32,104.23,77.88,0.77,0.1,7,0.05715903562007299,1,6,5
2021-06-03,Dhaka,Upazila_7,22.3757,89.2862,25.71,185.9,66.87,0.76,0.16,8,0.15761524823683115,5,10,2
2021-06-03,Dhaka,Upazila_8,22.4813,89.1107,24.91,89.64,72.6,0.83,0.11,3,0.13143052363609617,5,8,3
2021-06-03,Dhaka,Upazila_9,22.6983,90.7838,25.29,147.63,69.92,0.22,0.31,3,0.13927389537557297,8,6,2
2021-06-03,Dhaka,Upazila_10,23.8549,89.4979,28.25,124.39,87.96,0.58,0.39,3,0.08512261802006785,1,10,5
2021-06-03,Chittagong,Upazila_1,23.5687,89.1882,26.55,93.66,88.08,0.33,0.25,4,0.09832942405172336,3,2,1
2021-06-03,Chittagong,Upazila_2,23.0658,89.306,27.65,164.02,78.72,0.89,0.35,6,0.1779186235213024,3,5,5
2021-06-03,Chittagong,Upazila_3,22.8085,90.7341,28.15,128.75,81.71,0.54,0.11,2,0.18688543989681358,6,10,5
2021-06-03,Chittagong,Upazila_4,23.2236,89.2033,29.27,91.09,87.44,0.6,0.49,10,0.1860271832485405,1,6,2
2021-06-03,Chittagong,Upazila_5,22.4845,89.8051,27.7,121.77,79.61,0.31,0.5,4,0.10368636069685906,0,10,3
2021-06-03,Chittagong,Upazila_6,23.2233,89.6725,30.06,83.28,79.59,0.79,0.25,4,0.052011527830152796,1,11,2
2021-06-03,Chittagong,Upazila_7,23.609,89.9854,29.07,68.81,87.1,0.41,0.26,4,0.1007669684934506,4,7,5
2021-06-03,Chittagong,Upazila_8,23.0224,89.5404,28.93,54.63,68.64,0.48,0.14,10,0.10365109715196241,6,2,5
2021-06-03,Chittagong,Upazila_9,23.0122,89.544,28.39,139.95,75.91,0.83,0.33,3,0.1284899767286676,2,6,5
2021-06-03,Chittagong,Upazila_10,23.0261,90.6297,27.13,123.42,61.75,0.85,0.38,4,0.08864439019479556,8,6,4
2021-06-03,Rajshahi,Upazila_1,22.1303,89.7611,27.46,73.79,84.19,0.36,0.13,12,0.1403215663907176,2,3,1
2021-06-03,Rajshahi,Upazila_2,22.8205,90.9068,26.7,15.25,89.62,0.83,0.27,2,0.16157041319389667,4,8,4
2021-06-03,Rajshahi,Upazila_3,22.3249,89.405,27.89,82.5,61.89,0.27,0.22,1,0.19677026554733745,3,7,10
2021-06-03,Rajshahi,Upazila_4,23.0502,90.5857,27.91,105.59,67.79,0.54,0.3,8,0.027628234419555975,1,7,4
2021-06-03,Rajshahi,Upazila_5,23.9521,90.7222,27.54,69.32,85.55,0.71,0.43,4,0.06644553241371871,5,8,3
2021-06-03,Rajshahi,Upazila_6,22.8958,90.3665,26.42,70.78,63.26,0.36,0.24,8,0.06177734758158451,2,4,2
2021-06-03,Rajshahi,Upazila_7,23.8124,90.3104,26.53,122.51,87.2,0.41,0.37,5,0.035849905663409024,5,5,3
2021-06-03,Rajshahi,Upazila_8,23.6558,90.25,27.24,47.93,76.81,0.73,0.21,9,0.09284636061343661,4,6,6
2021-06-03,Rajshahi,Upazila_9,22.206,89.8114,26.56,101.94,82.07,0.58,0.3,7,0.07970974684259496,1,6,1
2021-06-03,Rajshahi,Upazila_10,23.5444,90.5751,27.89,89.92,78.34,0.55,0.47,4,0.15275121617246232,8,5,3
2021-06-03,Khulna,Upazila_1,22.1297,90.8794,27.93,64.15,85.25,0.35,0.22,7,0.10571230170739443,3,5,6
2021-06-03,Khulna,Upazila_2,23.418,89.3801,26.6,142.42,65.16,0.75,0.26,4,0.0805225149088999,1,8,4
2021-06-03,Khulna,Upazila_3,22.6044,90.6391,29.23,196.85,74.13,0.27,0.14,9,0.11154065841693389,2,4,2
2021-06-03,Khulna,Upazila_4,23.5073,89.273,25.94,151.89,64.23,0.48,0.12,2,0.04009108282640126,6,8,2
2021-06-03,Khulna,Upazila_5,23.6846,89.5774,26.51,120.43,85.45,0.31,0.18,4,0.1521210010224594,0,8,5
2021-06-03,Khulna,Upazila_6,22.5703,90.8175,27.85,122.36,82.95,0.61,0.33,5,0.039500064487316223,3,6,4
2021-06-03,Khulna,Upazila_7,23.1276,89.4625,28.83,212.66,80.03,0.73,0.15,9,0.10627352794691368,3,7,4
2021-06-03,Khulna,Upazila_8,23.4102,89.8604,27.53,147.75,85.03,0.6,0.14,7,0.12536112032199745,2,5,5
2021-06-03,Khulna,Upazila_9,23.176,90.6574,27.58,87.24,68.69,0.2,0.42,7,0.02914932567100479,4,2,5
2021-06-03,Khulna,Upazila_10,22.8155,90.2487,25.79,32.63,69.74,0.36,0.44,2,0.13429561403158025,3,3,4
2021-06-03,Barisal,Upazila_1,23.2579,90.6657,26.13,68.69,76.27,0.57,0.29,5,0.06929867575455143,2,11,4
2021-06-03,Barisal,Upazila_2,22.3713,89.553,26.37,53.46,76.9,0.33,0.38,3,0.10936666859765219,2,6,2
2021-06-03,Barisal,Upazila_3,23.5565,89.962,25.84,92.57,73.96,0.81,0.49,9,0.073238717510921,4,8,4
2021-06-03,Barisal,Upazila_4,22.2889,89.3651,28.22,124.83,71.65,0.66,0.19,6,0.142392144549236,3,12,7
2021-06-03,Barisal,Upazila_5,22.3125,90.3241,26.78,100.24,72.57,0.39,0.26,3,0.09508914467459012,4,5,9
2021-06-03,Barisal,Upazila_6,23.0018,89.8115,26.88,172.52,84.46,0.29,0.35,5,0.040892427991756054,1,11,3
2021-06-03,Barisal,Upazila_7,23.0053,89.0187,28.31,119.53,68.02,0.68,0.24,6,0.02671812315656599,4,3,5
2021-06-03,Barisal,Upazila_8,22.2318,89.066,28.03,149.16,77.03,0.77,0.41,5,0.07915469519073133,2,7,2
2021-06-03,Barisal,Upazila_9,23.6278,90.2426,27.88,81.82,77.14,0.64,0.23,5,0.1122922785177192,4,4,7
2021-06-03,Barisal,Upazila_10,22.5304,89.1089,27.55,79.33,72.12,0.68,0.12,6,0.07836666402470355,3,8,1
2021-06-10,Dhaka,Upazila_1,22.1762,89.2908,27.25,119.21,82.47,0.32,0.27,6,0.04546562472930556,3,8,4
2021-06-10,Dhaka,Upazila_2,22.2198,90.6376,26.18,109.17,68.43,0.89,0.5,8,0.1430330665774944,5,5,6
2021-06-10,Dhaka,Upazila_3,22.82,90.4719,27.09,163.62,87.52,0.29,0.26,5,0.12390681673756297,4,8,6
2021-06-10,Dhaka,Upazila_4,23.4182,89.5744,27.02,168.78,61.93,0.45,0.28,5,0.010328529252245101,6,6,3
2021-06-10,Dhaka,Upazila_5,22.9245,90.9159,26.79,55.34,86.81,0.34,0.3,4,0.14321233273385958,0,5,5
2021-06-10,Dhaka,Upazila_6,23.6024,90.0952,28.37,99.11,72.07,0.67,0.4,5,0.1755981951251107,1,6,3
2021-06-10,Dhaka,Upazila_7,23.3484,90.9849,27.09,109.62,74.07,0.78,0.22,4,0.07397863715405868,6,8,5
2021-06-10,Dhaka,Upazila_8,22.7492,90.7302,28.3,153.79,67.91,0.25,0.45,7,0.058191584906204775,4,7,2
2021-06-10,Dhaka,Upazila_9,23.102,89.1406,27.09,68.88,65.48,0.2,0.24,4,0.05732497762059694,5,7,2
2021-06-10,Dhaka,Upazila_10,23.8608,89.118,26.86,15.14,80.88,0.74,0.44,7,0.08955889923329624,7,12,3
2021-06-10,Chittagong,Upazila_1,22.8463,90.1388,27.12,112.76,66.31,0.6,0.18,6,0.028150287558482635,6,8,3
2021-06-10,Chittagong,Upazila_2,22.1265,89.2981,28.81,107.56,62.85,0.35,0.13,4,0.03403877084706737,1,4,2
2021-06-10,Chittagong,Upazila_3,23.021,89.0984,28.0,39.31,73.38,0.31,0.19,6,0.1675671937050911,1,8,2
2021-06-10,Chittagong,Upazila_4,22.1995,90.1706,26.08,153.46,80.46,0.68,0.45,9,0.08848169591305843,1,8,4
2021-06-10,Chittagong,Upazila_5,23.4496,89.209,28.29,87.41,76.77,0.5,0.27,1,0.001975393103729872,2,8,5
2021-06-10,Chittagong,Upazila_6,23.294,90.5164,25.97,109.39,73.18,0.43,0.13,2,0.08052091869240029,2,8,7
2021-06-10,Chittagong,Upazila_7,22.8431,89.1863,26.94,19.96,75.49,0.39,0.25,8,0.15484844777745813,4,6,2
2021-06-10,Chittagong,Upazila_8,22.378,90.5053,26.74,68.29,72.5,0.72,0.49,4,0.08216379574410251,3,5,0
2021-06-10,Chittagong,Upazila_9,23.1107,89.5165,26.54,89.07,77.29,0.56,0.13,5,0.04384604851011973,0,8,3
2021-06-10,Chittagong,Upazila_10,23.555,90.443,27.23,49.5,65.77,0.8,0.5,2,0.1693325409089353,0,8,8
2021-06-10,Rajshahi,Upazila_1,22.377,90.8982,24.72,63.11,69.3,0.84,0.48,5,0.11656263951584873,2,11,5
2021-06-10,Rajshahi,Upazila_2,22.826,89.4034,26.16,88.01,75.51,0.41,0.19,5,0.07769671829571444,1,7,4
2021-06-10,Rajshahi,Upazila_3,22.6698,90.7212,26.57,31.42,89.15,0.77,0.31,7,0.012292672439013908,3,11,2
2021-06-10,Rajshahi,Upazila_4,23.1411,89.8539,27.01,88.08,81.89,0.47,0.25,4,0.0003491184632611999,5,7,1
2021-06-10,Rajshahi,Upazila_5,23.8389,90.8713,25.41,71.15,75.53,0.34,0.38,2,0.18493305988526412,7,10,3
2021-06-10,Rajshahi,Upazila_6,23.1752,89.4801,26.38,29.79,76.9,0.21,0.36,5,0.05548923149319079,3,15,5
2021-06-10,Rajshahi,Upazila_7,22.4193,89.9997,26.08,138.37,67.2,0.29,0.25,2,0.19570497321329566,3,9,2
2021-06-10,Rajshahi,Upazila_8,22.367,89.8043,24.19,104.39,71.13,0.24,0.48,8,0.04598386442250224,1,7,5
2021-06-10,Rajshahi,Upazila_9,23.6275,89.1466,26.87,127.13,68.11,0.49,0.19,3,0.07259576554757333,2,6,3
2021-06-10,Rajshahi,Upazila_10,23.9199,90.7821,25.08,88.61,75.11,0.33,0.45,3,0.0766300087210533,1,4,6
2021-06-10,Khulna,Upazila_1,22.1075,89.3775,26.14,142.7,79.86,0.55,0.27,6,0.1869324454897225,3,4,4
2021-06-10,Khulna,Upazila_2,23.4025,89.6262,26.37,42.19,64.41,0.85,0.31,2,0.060188117074945424,3,8,4
2021-06-10,Khulna,Upazila_3,22.5561,90.5847,28.01,193.13,71.11,0.52,0.44,5,0.07603369321435559,2,4,6
2021-06-10,Khulna,Upazila_4,22.469,89.9698,26.22,57.46,89.47,0.78,0.17,5,0.11339852129878264,3,5,3
2021-06-10,Khulna,Upazila_5,22.7892,89.8398,25.82,44.97,79.5,0.57,0.44,6,0.15963767851273183,4,10,2
2021-06-10,Khulna,Upazila_6,22.2319,90.2355,26.11,113.94,67.68,0.44,0.26,6,0.1572082375436632,6,8,1
2021-06-10,Khulna,Upazila_7,23.3042,90.5551,28.81,135.98,77.98,0.56,0.39,4,0.15108133003268331,2,7,6
2021-06-10,Khulna,Upazila_8,22.1438,90.0041,28.75,63.04,69.93,0.73,0.14,5,0.023836392902974037,3,12,5
2021-06-10,Khulna,Upazila_9,23.4796,89.6578,27.72,120.65,71.85,0.36,0.2,5,0.11436592389866536,1,6,2
2021-06-10,Khulna,Upazila_10,23.8916,89.91,28.47,158.46,78.23,0.58,0.17,4,0.026643780260180952,1,6,5
2021-06-10,Barisal,Upazila_1,23.8514,89.512,26.81,101.74,64.63,0.78,0.32,4,0.0030708011305380367,2,6,6
2021-06-10,Barisal,Upazila_2,23.8222,90.884,28.54,120.22,67.63,0.86,0.12,5,0.1856627725976017,2,9,4
2021-06-10,Barisal,Upazila_3,23.7466,89.9138,27.49,107.94,82.63,0.5,0.34,4,0.07708770895667266,6,7,6
2021-06-10,Barisal,Upazila_4,22.422,89.6253,25.74,99.78,66.44,0.83,0.29,5,0.06660859472111327,2,4,3
2021-06-10,Barisal,Upazila_5,22.3008,90.3561,27.54,178.65,70.76,0.76,0.26,4,0.06658245941745566,3,10,5
2021-06-10,Barisal,Upazila_6,22.7227,90.2526,27.72,153.32,66.97,0.36,0.46,5,0.10483258194290879,10,8,1
2021-06-10,Barisal,Upazila_7,22.9005,90.2702,25.89,158.96,77.78,0.45,0.19,8,0.05384393740574516,3,6,4
2021-06-10,Barisal,Upazila_8,23.2229,90.2414,26.15,185.02,72.7,0.81,0.18,7,0.01937060169328435,10,8,4
2021-06-10,Barisal,Upazila_9,22.717,90.5166,26.41,105.97,86.96,0.74,0.21,5,0.0505065142560573,2,8,4
2021-06-10,Barisal,Upazila_10,23.1265,90.4563,26.36,206.45,85.49,0.45,0.12,4,0.031665271709537104,4,6,2
2021-06-17,Dhaka,Upazila_1,22.5962,89.1784,26.15,88.06,83.67,0.51,0.4,7,0.16228877365940234,2,7,5
2021-06-17,Dhaka,Upazila_2,22.4338,89.7539,26.4,148.13,61.56,0.47,0.25,5,0.06175775300023041,3,11,4
2021-06-17,Dhaka,Upazila_3,23.7463,89.5848,26.12,106.37,89.18,0.29,0.11,4,0.1275371746961175,4,8,6
2021-06-17,Dhaka,Upazila_4,22.6577,89.7251,27.37,122.03,68.59,0.55,0.46,4,0.16174806581565201,4,9,6
2021-06-17,Dhaka,Upazila_5,22.0451,90.5831,25.89,66.6,82.68,0.42,0.49,6,0.08074441295586932,1,6,6
2021-06-17,Dhaka,Upazila_6,23.2744,90.3439,26.7,114.09,86.14,0.35,0.27,3,0.09688682441609112,4,6,5
2021-06-17,Dhaka,Upazila_7,22.6662,89.485,27.77,60.91,78.88,0.9,0.23,7,0.15879124263468034,3,12,1
2021-06-17,Dhaka,Upazila_8,23.5247,89.4154,26.63,103.21,86.28,0.49,0.4,7,0.15055469167200725,3,5,7
2021-06-17,Dhaka,Upazila_9,23.9582,89.458,25.58,6.3,76.54,0.83,0.29,10,0.01859010877206746,2,4,4
2021-06-17,Dhaka,Upazila_10,22.7391,90.2204,26.03,43.77,81.2,0.75,0.22,3,0.11361408933658979,3,5,5
2021-06-17,Chittagong,Upazila_1,22.2671,89.3559,25.49,78.68,81.33,0.25,0.22,2,0.10984467712929756,2,5,1
2021-06-17,Chittagong,Upazila_2,22.8385,89.7425,26.03,33.43,72.43,0.83,0.12,2,0.19099929006730193,2,7,2
2021-06-17,Chittagong,Upazila_3,22.2306,90.5237,26.85,30.54,80.5,0.23,0.37,2,0.17728218621360733,3,9,5
2021-06-17,Chittagong,Upazila_4,23.5231,90.9072,26.56,136.96,84.93,0.73,0.27,2,0.02713883698829376,7,9,5
2021-06-17,Chittagong,Upazila_5,22.5201,90.1363,24.9,106.64,68.52,0.48,0.47,4,0.12509084748845695,3,10,7
2021-06-17,Chittagong,Upazila_6,23.1457,90.5853,26.25,95.32,69.22,0.57,0.23,3,0.1646705373287574,3,6,6
2021-06-17,Chittagong,Upazila_7,22.4176,89.6489,26.57,92.8,66.06,0.66,0.43,7,0.11050621097008838,4,6,2
2021-06-17,Chittagong,Upazila_8,23.6101,89.7234,26.19,173.38,75.48,0.65,0.17,7,0.022281798335543626,7,3,3
2021-06-17,Chittagong,Upazila_9,22.2011,89.5648,25.32,59.95,63.18,0.2,0.36,7,0.03385015775978733,6,5,1
2021-06-17,Chittagong,Upazila_10,22.5752,90.8066,24.62,82.59,66.0,0.22,0.45,4,0.014978553788615945,2,7,4
2021-06-17,Rajshahi,Upazila_1,22.4533,90.8577,28.65,113.66,75.64,0.76,0.19,3,0.12403985033567777,4,4,5
2021-06-17,Rajshahi,Upazila_2,23.0546,90.0104,25.8,54.47,63.38,0.38,0.13,2,0.17100744632449458,2,3,1
2021-06-17,Rajshahi,Upazila_3,23.108,90.8458,27.96,137.21,86.54,0.82,0.14,3,0.19533020449002877,2,7,7
2021-06-17,Rajshahi,Upazila_4,23.8108,90.7353,26.63,91.72,62.31,0.27,0.42,5,0.1343364246800624,2,14,3
2021-06-17,Rajshahi,Upazila_5,22.7467,89.6854,26.76,85.94,68.2,0.55,0.43,3,0.021895484775520325,1,6,1
2021-06-17,Rajshahi,Upazila_6,23.9457,90.9766,26.54,64.37,62.87,0.23,0.17,5,0.1274712406880636,2,11,6
2021-06-17,Rajshahi,Upazila_7,23.3992,89.7003,25.1,143.03,65.15,0.52,0.25,4,0.059064777339125255,7,11,5
2021-06-17,Rajshahi,Upazila_8,22.8265,90.3595,25.01,20.01,75.42,0.51,0.26,8,0.011407827859908416,5,6,1
2021-06-17,Rajshahi,Upazila_9,23.2788,89.8019,26.3,106.66,73.22,0.52,0.41,6,0.170315625324106,2,7,4
2021-06-17,Rajshahi,Upazila_10,22.9321,89.4545,25.92,8.78,67.32,0.43,0.3,3,0.1574629525204458,1,11,5
2021-06-17,Khulna,Upazila_1,23.8919,89.4508,26.76,259.19,73.51,0.51,0.49,4,0.017962845157242734,3,7,2
2021-06-17,Khulna,Upazila_2,22.2286,89.26,25.71,128.86,75.0,0.76,0.15,3,0.07874716672111928,2,5,7
2021-06-17,Khulna,Upazila_3,23.6607,90.291,26.66,50.24,80.37,0.58,0.32,6,0.05952287028830486,3,4,4
2021-06-17,Khulna,Upazila_4,23.0828,90.0871,26.31,142.2,71.12,0.59,0.21,4,0.07090194931728344,3,7,4
2021-06-17,Khulna,Upazila_5,23.403,89.4757,26.65,83.25,85.12,0.59,0.43,3,0.04163378918200944,5,5,3
2021-06-17,Khulna,Upazila_6,23.3852,90.5992,25.2,124.96,89.65,0.73,0.21,8,0.10334627678567712,3,7,8
2021-06-17,Khulna,Upazila_7,23.0326,90.7633,25.62,96.6,81.5,0.55,0.39,5,0.1831845817962073,3,9,3
2021-06-17,Khulna,Upazila_8,22.3616,90.1906,24.71,106.03,60.85,0.81,0.2,7,0.004467759251888049,3,4,4
2021-06-17,Khulna,Upazila_9,22.2445,90.9414,26.38,106.44,74.36,0.22,0.27,3,0.10627805704051721,5,7,2
2021-06-17,Khulna,Upazila_10,22.08,90.8261,25.18,105.88,61.82,0.37,0.11,5,0.1514072373532604,8,8,4
2021-06-17,Barisal,Upazila_1,22.4858,89.5897,25.41,36.95,81.75,0.54,0.21,5,0.01695221656537609,5,8,7
2021-06-17,Barisal,Upazila_2,23.3659,89.1297,24.59,48.2,65.5,0.8,0.24,3,0.133529159647338,5,4,5
2021-06-17,Barisal,Upazila_3,22.0689,89.7823,25.39,96.84,86.48,0.4,0.11,1,0.19809467448513993,3,9,6
2021-06-17,Barisal,Upazila_4,22.1191,89.7521,25.6,128.79,70.05,0.33,0.33,8,0.0934370046445649,3,4,5
2021-06-17,Barisal,Upazila_5,23.4316,90.1658,26.53,160.26,78.96,0.52,0.42,3,0.09165616500627292,3,6,4
2021-06-17,Barisal,Upazila_6,22.7482,89.2931,26.25,69.74,89.43,0.82,0.48,7,0.15017726080633695,2,6,4
2021-06-17,Barisal,Upazila_7,23.1653,90.9973,25.93,41.56,79.17,0.45,0.29,9,0.08860388586856716,6,6,3
2021-06-17,Barisal,Upazila_8,23.8567,89.4433,25.11,18.28,74.86,0.71,0.43,5,0.15986053246784526,2,8,5
2021-06-17,Barisal,Upazila_9,22.8436,89.7592,27.04,50.52,77.0,0.45,0.43,4,0.1968183487291228,3,6,8
2021-06-17,Barisal,Upazila_10,23.0433,89.6537,26.15,145.14,79.73,0.23,0.3,2,0.0367287195481872,0,5,4
2021-06-24,Dhaka,Upazila_1,22.6936,90.9933,25.88,11.08,78.46,0.28,0.16,8,0.04331079772232482,2,6,6
2021-06-24,Dhaka,Upazila_2,22.0609,89.3084,26.27,143.13,81.16,0.86,0.16,3,0.1822217258657352,3,3,3
2021-06-24,Dhaka,Upazila_3,22.9225,90.6996,26.16,126.28,73.98,0.37,0.25,6,0.04101545541149985,2,7,4
2021-06-24,Dhaka,Upazila_4,23.8804,90.8505,25.82,97.51,65.38,0.73,0.11,6,0.08644454998134699,2,6,2
2021-06-24,Dhaka,Upazila_5,23.7808,89.6179,25.86,129.53,80.9,0.26,0.45,7,0.14980792412344307,1,7,4
2021-06-24,Dhaka,Upazila_6,23.2413,90.6029,26.34,156.98,68.23,0.59,0.39,3,0.19611988970138827,1,7,3
2021-06-24,Dhaka,Upazila_7,22.7863,90.335,27.75,89.87,65.24,0.78,0.5,8,0.17182131908681536,2,7,3
2021-06-24,Dhaka,Upazila_8,22.6414,90.5628,26.33,68.82,88.78,0.79,0.21,3,0.02337350641762084,1,7,7
2021-06-24,Dhaka,Upazila_9,22.1729,89.2741,24.78,127.22,66.22,0.88,0.4,3,0.024120093260484476,0,6,6
2021-06-24,Dhaka,Upazila_10,22.72,89.5933,25.8,148.33,82.93,0.68,0.2,5,0.15124865349152297,3,8,4
2021-06-24,Chittagong,Upazila_1,22.3386,90.448,26.94,160.61,82.22,0.2,0.11,8,0.03473301871182362,3,5,2
2021-06-24,Chittagong,Upazila_2,22.4122,89.1418,23.64,35.89,74.94,0.28,0.16,3,0.04950634452329701,3,4,5
2021-06-24,Chittagong,Upazila_3,23.6937,89.4076,25.95,65.56,67.9,0.2,0.49,2,0.05023574513518861,5,7,4
2021-06-24,Chittagong,Upazila_4,22.1509,89.751,25.13,136.48,76.14,0.51,0.21,8,0.16429352111851653,3,4,6
2021-06-24,Chittagong,Upazila_5,22.185,89.2975,25.51,84.98,77.91,0.35,0.31,7,0.1775832331374867,6,6,3
2021-06-24,Chittagong,Upazila_6,23.2361,89.983,25.7,124.84,74.57,0.66,0.19,8,0.040022210964415696,4,3,4
2021-06-24,Chittagong,Upazila_7,22.7867,90.6354,24.06,45.27,79.99,0.28,0.38,5,0.13963786520086388,7,5,2
2021-06-24,Chittagong,Upazila_8,23.2425,89.2259,25.97,80.05,73.19,0.27,0.1,4,0.12873021411601046,1,10,2
2021-06-24,Chittagong,Upazila_9,23.0829,90.1842,26.59,161.1,71.26,0.87,0.36,4,0.04453358424538106,2,8,5
2021-06-24,Chittagong,Upazila_10,22.2141,90.3772,24.51,38.11,78.17,0.25,0.14,9,0.11135820365212719,5,6,4
2021-06-24,Rajshahi,Upazila_1,22.4149,89.5907,25.12,123.74,87.51,0.65,0.21,5,0.007223129519509164,2,8,5
2021-06-24,Rajshahi,Upazila_2,23.3775,89.0699,25.88,30.86,64.3,0.55,0.2,7,0.10010193529960937,3,9,4
2021-06-24,Rajshahi,Upazila_3,22.2868,90.4934,27.57,89.87,62.05,0.43,0.22,8,0.16933844518063854,4,9,1
2021-06-24,Rajshahi,Upazila_4,22.0549,89.509,25.71,96.7,88.99,0.48,0.21,2,0.1083358530344401,5,10,3
2021-06-24,Rajshahi,Upazila_5,22.4942,90.9709,25.99,7.56,74.95,0.41,0.23,4,0.12799851032430487,3,9,2
2021-06-24,Rajshahi,Upazila_6,22.0155,90.0255,26.02,4.92,77.92,0.43,0.46,5,0.09707034871092952,3,8,8
2021-06-24,Rajshahi,Upazila_7,23.1389,89.1234,26.28,98.32,64.41,0.72,0.49,3,0.10803896944917857,3,7,4
2021-06-24,Rajshahi,Upazila_8,22.7911,90.7716,26.68,153.84,80.55,0.8,0.48,6,0.04944065748947577,4,4,3
2021-06-24,Rajshahi,Upazila_9,22.4359,90.9694,25.48,66.23,80.6,0.44,0.35,9,0.0525709898947582,1,13,6
2021-06-24,Rajshahi,Upazila_10,22.5553,89.734,24.5,71.94,71.81,0.43,0.15,10,0.07840192648717954,2,5,5
2021-06-24,Khulna,Upazila_1,22.9663,89.9784,27.19,139.18,77.58,0.87,0.4,4,0.1741448727569959,1,10,5
2021-06-24,Khulna,Upazila_2,22.8867,89.5239,24.21,123.49,73.32,0.27,0.32,4,0.18452692942533008,5,5,7
2021-06-24,Khulna,Upazila_3,23.1777,89.3266,25.4,13.52,86.96,0.48,0.17,7,0.0025837323701718875,3,7,4
2021-06-24,Khulna,Upazila_4,23.9997,89.2703,24.42,172.67,60.05,0.25,0.4,11,0.0244358819332817,2,7,8
2021-06-24,Khulna,Upazila_5,23.5039,89.0715,24.39,213.41,85.54,0.68,0.24,6,0.09266570043681606,1,9,3
2021-06-24,Khulna,Upazila_6,23.7739,90.1681,28.06,210.53,64.59,0.74,0.15,2,0.16355576665921825,3,5,5
2021-06-24,Khulna,Upazila_7,23.6887,89.2561,25.15,162.65,63.77,0.31,0.3,7,0.12232048401463223,4,3,3
2021-06-24,Khulna,Upazila_8,22.2768,89.7999,26.18,72.0,84.94,0.84,0.22,4,0.13907177757264555,6,12,5
2021-06-24,Khulna,Upazila_9,23.6252,89.1946,25.06,169.48,72.08,0.29,0.4,5,0.13128429719102372,1,6,7
2021-06-24,Khulna,Upazila_10,22.2675,89.8072,24.81,135.25,77.39,0.42,0.43,6,0.1766395935146943,3,4,1
2021-06-24,Barisal,Upazila_1,23.9381,89.2392,24.45,60.46,67.94,0.76,0.34,3,0.09832153015609074,3,11,0
2021-06-24,Barisal,Upazila_2,22.259,89.2448,27.51,143.84,65.93,0.53,0.13,4,0.012685524794445492,1,2,4
2021-06-24,Barisal,Upazila_3,22.2786,89.254,27.17,12.58,88.3,0.43,0.24,6,0.019936116149055907,3,7,2
2021-06-24,Barisal,Upazila_4,23.8534,90.1054,27.81,84.23,75.62,0.26,0.12,6,0.015150560477899444,4,6,1
2021-06-24,Barisal,Upazila_5,23.9698,90.6551,25.71,31.61,62.3,0.74,0.37,7,0.0349193249385958,2,7,2
2021-06-24,Barisal,Upazila_6,23.5109,90.8816,25.94,33.11,67.41,0.4,0.18,5,0.1307782533020395,5,13,4
2021-06-24,Barisal,Upazila_7,22.375,89.9179,26.79,146.47,69.78,0.49,0.37,6,0.13307458994972113,3,12,6
2021-06-24,Barisal,Upazila_8,23.1552,89.2909,25.64,172.08,68.53,0.27,0.36,1,0.07472045440001074,0,5,2
2021-06-24,Barisal,Upazila_9,23.7956,90.1973,25.95,92.6,87.11,0.42,0.32,6,0.17261057512941796,2,6,2
2021-06-24,Barisal,Upazila_10,23.2115,89.5707,25.6,73.05,78.23,0.46,0.43,8,0.052909897145820756,3,4,4
2021-07-01,Dhaka,Upazila_1,23.0816,90.9956,26.7,104.29,83.21,0.35,0.27,5,0.07102906269105973,2,9,4
2021-07-01,Dhaka,Upazila_2,22.3785,89.8453,26.54,58.35,68.88,0.82,0.25,6,0.015321980461706297,2,14,6
